country,year,food_supply,region
Zambia,2007,1780.0,Sub-Saharan Africa
Zimbabwe,2007,2110.0,Sub-Saharan Africa
Afghanistan,2008,2040.0,South Asia
Albania,2008,2950.0,Europe & Central Asia
Algeria,2008,3050.0,Middle East & North Africa
Angola,2008,2250.0,Sub-Saharan Africa
Antigua and Barbuda,2008,2380.0,Latin America & Caribbean
Argentina,2008,3160.0,Latin America & Caribbean
Armenia,2008,2870.0,Europe & Central Asia
Australia,2008,3200.0,East Asia & Pacific
Austria,2008,3720.0,Europe & Central Asia
Azerbaijan,2008,3030.0,Europe & Central Asia
Bahamas,2008,2590.0,
Bangladesh,2008,2390.0,South Asia
Barbados,2008,2880.0,Latin America & Caribbean
Belarus,2008,3200.0,Europe & Central Asia
Belgium,2008,3700.0,Europe & Central Asia
Belize,2008,2720.0,Latin America & Caribbean
Benin,2008,2520.0,Sub-Saharan Africa
Bolivia,2008,2150.0,Latin America & Caribbean
Bosnia and Herzegovina,2008,3110.0,Europe & Central Asia
Botswana,2008,2180.0,Sub-Saharan Africa
Brazil,2008,3180.0,Latin America & Caribbean
Brunei,2008,2910.0,East Asia & Pacific
Bulgaria,2008,2780.0,Europe & Central Asia
Burkina Faso,2008,2590.0,Sub-Saharan Africa
Cambodia,2008,2400.0,East Asia & Pacific
Cameroon,2008,2450.0,Sub-Saharan Africa
Canada,2008,3470.0,North America
Cape Verde,2008,2540.0,
Central African Republic,2008,2130.0,Sub-Saharan Africa
Chad,2008,2030.0,Sub-Saharan Africa
Chile,2008,2940.0,Latin America & Caribbean
China,2008,2980.0,East Asia & Pacific
Colombia,2008,2810.0,Latin America & Caribbean
"Congo, Rep.",2008,2110.0,Sub-Saharan Africa
Costa Rica,2008,2840.0,Latin America & Caribbean
Cote d'Ivoire,2008,2740.0,
Croatia,2008,3110.0,Europe & Central Asia
Cuba,2008,3120.0,Latin America & Caribbean
Cyprus,2008,2660.0,Europe & Central Asia
Czech Republic,2008,3270.0,Europe & Central Asia
Denmark,2008,3330.0,Europe & Central Asia
Djibouti,2008,2450.0,Middle East & North Africa
Dominica,2008,3020.0,Latin America & Caribbean
Dominican Republic,2008,2350.0,Latin America & Caribbean
Ecuador,2008,2300.0,Latin America & Caribbean
Egypt,2008,3490.0,Middle East & North Africa
El Salvador,2008,2570.0,Latin America & Caribbean
Estonia,2008,3310.0,Europe & Central Asia
Ethiopia,2008,2020.0,Sub-Saharan Africa
Fiji,2008,2950.0,East Asia & Pacific
Finland,2008,3240.0,Europe & Central Asia
France,2008,3550.0,Europe & Central Asia
Gabon,2008,2650.0,Sub-Saharan Africa
Gambia,2008,2590.0,
Georgia,2008,2980.0,Europe & Central Asia
Germany,2008,3520.0,Europe & Central Asia
Ghana,2008,2950.0,Sub-Saharan Africa
Greece,2008,3520.0,Europe & Central Asia
Grenada,2008,2430.0,Latin America & Caribbean
Guatemala,2008,2380.0,Latin America & Caribbean
Guinea,2008,2530.0,Sub-Saharan Africa
Guinea-Bissau,2008,2300.0,Sub-Saharan Africa
Guyana,2008,2600.0,Latin America & Caribbean
Haiti,2008,2010.0,Latin America & Caribbean
Honduras,2008,2600.0,Latin America & Caribbean
Hungary,2008,3150.0,Europe & Central Asia
Iceland,2008,3430.0,Europe & Central Asia
India,2008,2430.0,South Asia
Indonesia,2008,2540.0,East Asia & Pacific
Iran,2008,3010.0,Middle East & North Africa
Iraq,2008,2360.0,Middle East & North Africa
Ireland,2008,3580.0,Europe & Central Asia
Israel,2008,3520.0,Middle East & North Africa
Italy,2008,3600.0,Europe & Central Asia
Jamaica,2008,2750.0,Latin America & Caribbean
Japan,2008,2730.0,East Asia & Pacific
Jordan,2008,3070.0,Middle East & North Africa
Kazakhstan,2008,3190.0,Europe & Central Asia
Kenya,2008,2110.0,Sub-Saharan Africa
Kiribati,2008,2880.0,East Asia & Pacific
Kuwait,2008,3510.0,Middle East & North Africa
Kyrgyz Republic,2008,2680.0,Europe & Central Asia
Lao,2008,2250.0,
Latvia,2008,3160.0,Europe & Central Asia
Lebanon,2008,3130.0,Middle East & North Africa
Lesotho,2008,2560.0,Sub-Saharan Africa
Liberia,2008,2230.0,Sub-Saharan Africa
Lithuania,2008,3520.0,Europe & Central Asia
Luxembourg,2008,3510.0,Europe & Central Asia
"Macedonia, FYR",2008,2960.0,Europe & Central Asia
Madagascar,2008,2060.0,Sub-Saharan Africa
Malawi,2008,2320.0,Sub-Saharan Africa
Malaysia,2008,2790.0,East Asia & Pacific
Maldives,2008,2550.0,South Asia
Mali,2008,2780.0,Sub-Saharan Africa
Malta,2008,3370.0,Middle East & North Africa
Mauritania,2008,2770.0,Sub-Saharan Africa
Mauritius,2008,3000.0,Sub-Saharan Africa
Mexico,2008,3080.0,Latin America & Caribbean
Moldova,2008,2790.0,Europe & Central Asia
Mongolia,2008,2380.0,East Asia & Pacific
Montenegro,2008,3480.0,Europe & Central Asia
Morocco,2008,3270.0,Middle East & North Africa
Mozambique,2008,2160.0,Sub-Saharan Africa
Myanmar,2008,2370.0,East Asia & Pacific
Namibia,2008,2120.0,Sub-Saharan Africa
Nepal,2008,2490.0,South Asia
Netherlands,2008,3230.0,Europe & Central Asia
New Zealand,2008,3210.0,East Asia & Pacific
Nicaragua,2008,2470.0,Latin America & Caribbean
Niger,2008,2520.0,Sub-Saharan Africa
Nigeria,2008,2720.0,Sub-Saharan Africa
North Korea,2008,2100.0,East Asia & Pacific
Norway,2008,3480.0,Europe & Central Asia
Oman,2008,2940.0,Middle East & North Africa
Pakistan,2008,2420.0,South Asia
Panama,2008,2520.0,Latin America & Caribbean
Paraguay,2008,2540.0,Latin America & Caribbean
Peru,2008,2530.0,Latin America & Caribbean
Philippines,2008,2580.0,East Asia & Pacific
Poland,2008,3350.0,Europe & Central Asia
Portugal,2008,3540.0,Europe & Central Asia
Romania,2008,3400.0,Europe & Central Asia
Russia,2008,3310.0,Europe & Central Asia
Rwanda,2008,2100.0,Sub-Saharan Africa
Samoa,2008,2910.0,East Asia & Pacific
Sao Tome and Principe,2008,2470.0,
Saudi Arabia,2008,3010.0,Middle East & North Africa
Senegal,2008,2440.0,Sub-Saharan Africa
Serbia,2008,2720.0,Europe & Central Asia
Sierra Leone,2008,2200.0,Sub-Saharan Africa
Slovak Republic,2008,2860.0,Europe & Central Asia
Slovenia,2008,3160.0,Europe & Central Asia
Solomon Islands,2008,2480.0,East Asia & Pacific
South Africa,2008,2920.0,Sub-Saharan Africa
South Korea,2008,3190.0,East Asia & Pacific
Spain,2008,3210.0,Europe & Central Asia
Sri Lanka,2008,2440.0,South Asia
St. Kitts and Nevis,2008,2510.0,Latin America & Caribbean
St. Lucia,2008,2560.0,Latin America & Caribbean
St. Vincent and the Grenadines,2008,2870.0,Latin America & Caribbean
Sudan,2008,2340.0,Sub-Saharan Africa
Suriname,2008,2650.0,Latin America & Caribbean
Swaziland,2008,2260.0,Sub-Saharan Africa
Sweden,2008,3130.0,Europe & Central Asia
Switzerland,2008,3450.0,Europe & Central Asia
Tajikistan,2008,2080.0,Europe & Central Asia
Tanzania,2008,2130.0,Sub-Saharan Africa
Thailand,2008,2760.0,East Asia & Pacific
Timor-Leste,2008,2060.0,East Asia & Pacific
Togo,2008,2320.0,Sub-Saharan Africa
Trinidad and Tobago,2008,2830.0,Latin America & Caribbean
Tunisia,2008,3300.0,Middle East & North Africa
Turkey,2008,3600.0,Europe & Central Asia
Turkmenistan,2008,2870.0,Europe & Central Asia
Uganda,2008,2180.0,Sub-Saharan Africa
Ukraine,2008,3300.0,Europe & Central Asia
United Arab Emirates,2008,3150.0,Middle East & North Africa
United Kingdom,2008,3420.0,Europe & Central Asia
United States,2008,3700.0,North America
Uruguay,2008,2960.0,Latin America & Caribbean
Uzbekistan,2008,2600.0,Europe & Central Asia
Vanuatu,2008,2860.0,East Asia & Pacific
Venezuela,2008,2810.0,Latin America & Caribbean
Vietnam,2008,2620.0,East Asia & Pacific
Yemen,2008,2130.0,Middle East & North Africa
Zambia,2008,1800.0,Sub-Saharan Africa
Zimbabwe,2008,2090.0,Sub-Saharan Africa
Afghanistan,2009,2080.0,South Asia
Albania,2009,2990.0,Europe & Central Asia
Algeria,2009,3110.0,Middle East & North Africa
Angola,2009,2300.0,Sub-Saharan Africa
Antigua and Barbuda,2009,2320.0,Latin America & Caribbean
Argentina,2009,3130.0,Latin America & Caribbean
Armenia,2009,2820.0,Europe & Central Asia
Australia,2009,3210.0,East Asia & Pacific
Austria,2009,3720.0,Europe & Central Asia
Azerbaijan,2009,3000.0,Europe & Central Asia
Bahamas,2009,2620.0,
Bangladesh,2009,2430.0,South Asia
Barbados,2009,2910.0,Latin America & Caribbean
Belarus,2009,3130.0,Europe & Central Asia
Belgium,2009,3700.0,Europe & Central Asia
Belize,2009,2760.0,Latin America & Caribbean
Benin,2009,2570.0,Sub-Saharan Africa
Bolivia,2009,2130.0,Latin America & Caribbean
Bosnia and Herzegovina,2009,3080.0,Europe & Central Asia
Botswana,2009,2200.0,Sub-Saharan Africa
Brazil,2009,3170.0,Latin America & Caribbean
Brunei,2009,2890.0,East Asia & Pacific
Bulgaria,2009,2790.0,Europe & Central Asia
Burkina Faso,2009,2640.0,Sub-Saharan Africa
Cambodia,2009,2420.0,East Asia & Pacific
Cameroon,2009,2490.0,Sub-Saharan Africa
Canada,2009,3440.0,North America
Cape Verde,2009,2560.0,
Central African Republic,2009,2140.0,Sub-Saharan Africa
Chad,2009,2020.0,Sub-Saharan Africa
Chile,2009,2890.0,Latin America & Caribbean
China,2009,2990.0,East Asia & Pacific
Colombia,2009,2710.0,Latin America & Caribbean
"Congo, Rep.",2009,2140.0,Sub-Saharan Africa
Costa Rica,2009,2840.0,Latin America & Caribbean
Cote d'Ivoire,2009,2730.0,
Croatia,2009,3060.0,Europe & Central Asia
Cuba,2009,3230.0,Latin America & Caribbean
Cyprus,2009,2630.0,Europe & Central Asia
Czech Republic,2009,3280.0,Europe & Central Asia
Denmark,2009,3340.0,Europe & Central Asia
Djibouti,2009,2470.0,Middle East & North Africa
Dominica,2009,3040.0,Latin America & Caribbean
Dominican Republic,2009,2390.0,Latin America & Caribbean
Ecuador,2009,2290.0,Latin America & Caribbean
Egypt,2009,3440.0,Middle East & North Africa
El Salvador,2009,2570.0,Latin America & Caribbean
Estonia,2009,3350.0,Europe & Central Asia
Ethiopia,2009,2050.0,Sub-Saharan Africa
Fiji,2009,2920.0,East Asia & Pacific
Finland,2009,3230.0,Europe & Central Asia
France,2009,3530.0,Europe & Central Asia
Gabon,2009,2700.0,Sub-Saharan Africa
Gambia,2009,2620.0,
Georgia,2009,2950.0,Europe & Central Asia
Germany,2009,3520.0,Europe & Central Asia
Ghana,2009,3030.0,Sub-Saharan Africa
Greece,2009,3510.0,Europe & Central Asia
Grenada,2009,2430.0,Latin America & Caribbean
Guatemala,2009,2460.0,Latin America & Caribbean
Guinea,2009,2550.0,Sub-Saharan Africa
Guinea-Bissau,2009,2280.0,Sub-Saharan Africa
Guyana,2009,2620.0,Latin America & Caribbean
Haiti,2009,2060.0,Latin America & Caribbean
Honduras,2009,2600.0,Latin America & Caribbean
Hungary,2009,3140.0,Europe & Central Asia
Iceland,2009,3390.0,Europe & Central Asia
India,2009,2420.0,South Asia
Indonesia,2009,2600.0,East Asia & Pacific
Iran,2009,3060.0,Middle East & North Africa
Iraq,2009,2440.0,Middle East & North Africa
Ireland,2009,3570.0,Europe & Central Asia
Israel,2009,3510.0,Middle East & North Africa
Italy,2009,3600.0,Europe & Central Asia
Jamaica,2009,2750.0,Latin America & Caribbean
Japan,2009,2680.0,East Asia & Pacific
Jordan,2009,3100.0,Middle East & North Africa
Kazakhstan,2009,3150.0,Europe & Central Asia
Kenya,2009,2170.0,Sub-Saharan Africa
Kiribati,2009,2940.0,East Asia & Pacific
Kuwait,2009,3470.0,Middle East & North Africa
Kyrgyz Republic,2009,2740.0,Europe & Central Asia
Lao,2009,2310.0,
Latvia,2009,3170.0,Europe & Central Asia
Lebanon,2009,3140.0,Middle East & North Africa
Lesotho,2009,2570.0,Sub-Saharan Africa
Liberia,2009,2230.0,Sub-Saharan Africa
Lithuania,2009,3470.0,Europe & Central Asia
Luxembourg,2009,3510.0,Europe & Central Asia
"Macedonia, FYR",2009,3000.0,Europe & Central Asia
Madagascar,2009,2070.0,Sub-Saharan Africa
Malawi,2009,2310.0,Sub-Saharan Africa
Malaysia,2009,2840.0,East Asia & Pacific
Maldives,2009,2600.0,South Asia
Mali,2009,2830.0,Sub-Saharan Africa
Malta,2009,3380.0,Middle East & North Africa
Mauritania,2009,2760.0,Sub-Saharan Africa
Mauritius,2009,3120.0,Sub-Saharan Africa
Mexico,2009,3040.0,Latin America & Caribbean
Moldova,2009,2700.0,Europe & Central Asia
Mongolia,2009,2450.0,East Asia & Pacific
Montenegro,2009,3490.0,Europe & Central Asia
Morocco,2009,3290.0,Middle East & North Africa
Mozambique,2009,2170.0,Sub-Saharan Africa
Myanmar,2009,2410.0,East Asia & Pacific
Namibia,2009,2060.0,Sub-Saharan Africa
Nepal,2009,2530.0,South Asia
Netherlands,2009,3210.0,Europe & Central Asia
New Zealand,2009,3140.0,East Asia & Pacific
Nicaragua,2009,2470.0,Latin America & Caribbean
Niger,2009,2520.0,Sub-Saharan Africa
Nigeria,2009,2680.0,Sub-Saharan Africa
North Korea,2009,2090.0,East Asia & Pacific
Norway,2009,3470.0,Europe & Central Asia
Oman,2009,3030.0,Middle East & North Africa
Pakistan,2009,2430.0,South Asia
Panama,2009,2520.0,Latin America & Caribbean
Paraguay,2009,2530.0,Latin America & Caribbean
Peru,2009,2560.0,Latin America & Caribbean
Philippines,2009,2600.0,East Asia & Pacific
Poland,2009,3420.0,Europe & Central Asia
Portugal,2009,3510.0,Europe & Central Asia
Romania,2009,3380.0,Europe & Central Asia
Russia,2009,3270.0,Europe & Central Asia
Rwanda,2009,2200.0,Sub-Saharan Africa
Samoa,2009,2880.0,East Asia & Pacific
Sao Tome and Principe,2009,2440.0,
Saudi Arabia,2009,3010.0,Middle East & North Africa
Senegal,2009,2450.0,Sub-Saharan Africa
Serbia,2009,2760.0,Europe & Central Asia
Sierra Leone,2009,2250.0,Sub-Saharan Africa
Slovak Republic,2009,2900.0,Europe & Central Asia
Slovenia,2009,3180.0,Europe & Central Asia
Solomon Islands,2009,2450.0,East Asia & Pacific
South Africa,2009,2940.0,Sub-Saharan Africa
South Korea,2009,3200.0,East Asia & Pacific
Spain,2009,3210.0,Europe & Central Asia
Sri Lanka,2009,2450.0,South Asia
St. Kitts and Nevis,2009,2490.0,Latin America & Caribbean
St. Lucia,2009,2580.0,Latin America & Caribbean
St. Vincent and the Grenadines,2009,2870.0,Latin America & Caribbean
Sudan,2009,2350.0,Sub-Saharan Africa
Suriname,2009,2740.0,Latin America & Caribbean
Swaziland,2009,2250.0,Sub-Saharan Africa
Sweden,2009,3130.0,Europe & Central Asia
Switzerland,2009,3470.0,Europe & Central Asia
Tajikistan,2009,2100.0,Europe & Central Asia
Tanzania,2009,2130.0,Sub-Saharan Africa
Thailand,2009,2730.0,East Asia & Pacific
Timor-Leste,2009,2040.0,East Asia & Pacific
Togo,2009,2340.0,Sub-Saharan Africa
Trinidad and Tobago,2009,2840.0,Latin America & Caribbean
Tunisia,2009,3340.0,Middle East & North Africa
Turkey,2009,3620.0,Europe & Central Asia
Turkmenistan,2009,2870.0,Europe & Central Asia
Uganda,2009,2190.0,Sub-Saharan Africa
Ukraine,2009,3170.0,Europe & Central Asia
United Arab Emirates,2009,3170.0,Middle East & North Africa
United Kingdom,2009,3410.0,Europe & Central Asia
United States,2009,3650.0,North America
Uruguay,2009,2980.0,Latin America & Caribbean
Uzbekistan,2009,2610.0,Europe & Central Asia
Vanuatu,2009,2860.0,East Asia & Pacific
Venezuela,2009,2860.0,Latin America & Caribbean
Vietnam,2009,2640.0,East Asia & Pacific
Yemen,2009,2160.0,Middle East & North Africa
Zambia,2009,1880.0,Sub-Saharan Africa
Zimbabwe,2009,2150.0,Sub-Saharan Africa
Afghanistan,2010,2100.0,South Asia
Albania,2010,3080.0,Europe & Central Asia
Algeria,2010,3140.0,Middle East & North Africa
Angola,2010,2350.0,Sub-Saharan Africa
Antigua and Barbuda,2010,2320.0,Latin America & Caribbean
Argentina,2010,3160.0,Latin America & Caribbean
Armenia,2010,2770.0,Europe & Central Asia
Australia,2010,3210.0,East Asia & Pacific
Austria,2010,3720.0,Europe & Central Asia
Azerbaijan,2010,2970.0,Europe & Central Asia
Bahamas,2010,2600.0,
Bangladesh,2010,2440.0,South Asia
Barbados,2010,2910.0,Latin America & Caribbean
Belarus,2010,3200.0,Europe & Central Asia
Belgium,2010,3710.0,Europe & Central Asia
Belize,2010,2840.0,Latin America & Caribbean
Benin,2010,2560.0,Sub-Saharan Africa
Bolivia,2010,2180.0,Latin America & Caribbean
Bosnia and Herzegovina,2010,3100.0,Europe & Central Asia
Botswana,2010,2230.0,Sub-Saharan Africa
Brazil,2010,3230.0,Latin America & Caribbean
Brunei,2010,2890.0,East Asia & Pacific
Bulgaria,2010,2760.0,Europe & Central Asia
Burkina Faso,2010,2680.0,Sub-Saharan Africa
Cambodia,2010,2420.0,East Asia & Pacific
Cameroon,2010,2510.0,Sub-Saharan Africa
Canada,2010,3450.0,North America
Cape Verde,2010,2520.0,
Central African Republic,2010,2160.0,Sub-Saharan Africa
Chad,2010,2060.0,Sub-Saharan Africa
Chile,2010,2920.0,Latin America & Caribbean
China,2010,3040.0,East Asia & Pacific
Colombia,2010,2670.0,Latin America & Caribbean
"Congo, Rep.",2010,2140.0,Sub-Saharan Africa
Costa Rica,2010,2850.0,Latin America & Caribbean
Cote d'Ivoire,2010,2740.0,
Croatia,2010,2970.0,Europe & Central Asia
Cuba,2010,3160.0,Latin America & Caribbean
Cyprus,2010,2670.0,Europe & Central Asia
Czech Republic,2010,3280.0,Europe & Central Asia
Denmark,2010,3400.0,Europe & Central Asia
Djibouti,2010,2470.0,Middle East & North Africa
Dominica,2010,2990.0,Latin America & Caribbean
Dominican Republic,2010,2530.0,Latin America & Caribbean
Ecuador,2010,2350.0,Latin America & Caribbean
Egypt,2010,3510.0,Middle East & North Africa
El Salvador,2010,2520.0,Latin America & Caribbean
Estonia,2010,3310.0,Europe & Central Asia
Ethiopia,2010,2080.0,Sub-Saharan Africa
Fiji,2010,2910.0,East Asia & Pacific
Finland,2010,3280.0,Europe & Central Asia
France,2010,3540.0,Europe & Central Asia
Gabon,2010,2730.0,Sub-Saharan Africa
Gambia,2010,2670.0,
Georgia,2010,2850.0,Europe & Central Asia
Germany,2010,3500.0,Europe & Central Asia
Ghana,2010,3080.0,Sub-Saharan Africa
Greece,2010,3440.0,Europe & Central Asia
Grenada,2010,2430.0,Latin America & Caribbean
Guatemala,2010,2430.0,Latin America & Caribbean
Guinea,2010,2550.0,Sub-Saharan Africa
Guinea-Bissau,2010,2350.0,Sub-Saharan Africa
Guyana,2010,2640.0,Latin America & Caribbean
Haiti,2010,2170.0,Latin America & Caribbean
Honduras,2010,2600.0,Latin America & Caribbean
Hungary,2010,3060.0,Europe & Central Asia
Iceland,2010,3340.0,Europe & Central Asia
India,2010,2440.0,South Asia
Indonesia,2010,2650.0,East Asia & Pacific
Iran,2010,3090.0,Middle East & North Africa
Iraq,2010,2510.0,Middle East & North Africa
Ireland,2010,3590.0,Europe & Central Asia
Israel,2010,3540.0,Middle East & North Africa
Italy,2010,3580.0,Europe & Central Asia
Jamaica,2010,2760.0,Latin America & Caribbean
Japan,2010,2690.0,East Asia & Pacific
Jordan,2010,3100.0,Middle East & North Africa
Kazakhstan,2010,3140.0,Europe & Central Asia
Kenya,2010,2160.0,Sub-Saharan Africa
Kiribati,2010,2960.0,East Asia & Pacific
Kuwait,2010,3460.0,Middle East & North Africa
Kyrgyz Republic,2010,2790.0,Europe & Central Asia
Lao,2010,2340.0,
Latvia,2010,3140.0,Europe & Central Asia
Lebanon,2010,3160.0,Middle East & North Africa
Lesotho,2010,2570.0,Sub-Saharan Africa
Liberia,2010,2200.0,Sub-Saharan Africa
Lithuania,2010,3330.0,Europe & Central Asia
Luxembourg,2010,3530.0,Europe & Central Asia
"Macedonia, FYR",2010,2960.0,Europe & Central Asia
Madagascar,2010,2070.0,Sub-Saharan Africa
Malawi,2010,2330.0,Sub-Saharan Africa
Malaysia,2010,2880.0,East Asia & Pacific
Maldives,2010,2720.0,South Asia
Mali,2010,2810.0,Sub-Saharan Africa
Malta,2010,3390.0,Middle East & North Africa
Mauritania,2010,2800.0,Sub-Saharan Africa
Mauritius,2010,3150.0,Sub-Saharan Africa
Mexico,2010,3040.0,Latin America & Caribbean
Moldova,2010,2680.0,Europe & Central Asia
Mongolia,2010,2430.0,East Asia & Pacific
Montenegro,2010,3460.0,Europe & Central Asia
Morocco,2010,3290.0,Middle East & North Africa
Mozambique,2010,2240.0,Sub-Saharan Africa
Myanmar,2010,2500.0,East Asia & Pacific
Namibia,2010,2060.0,Sub-Saharan Africa
Nepal,2010,2560.0,South Asia
Netherlands,2010,3210.0,Europe & Central Asia
New Zealand,2010,3140.0,East Asia & Pacific
Nicaragua,2010,2510.0,Latin America & Caribbean
Niger,2010,2530.0,Sub-Saharan Africa
Nigeria,2010,2710.0,Sub-Saharan Africa
North Korea,2010,2090.0,East Asia & Pacific
Norway,2010,3490.0,Europe & Central Asia
Oman,2010,3060.0,Middle East & North Africa
Pakistan,2010,2430.0,South Asia
Panama,2010,2580.0,Latin America & Caribbean
Paraguay,2010,2580.0,Latin America & Caribbean
Peru,2010,2620.0,Latin America & Caribbean
Philippines,2010,2580.0,East Asia & Pacific
Poland,2010,3410.0,Europe & Central Asia
Portugal,2010,3500.0,Europe & Central Asia
Romania,2010,3330.0,Europe & Central Asia
Russia,2010,3300.0,Europe & Central Asia
Rwanda,2010,2200.0,Sub-Saharan Africa
Samoa,2010,2910.0,East Asia & Pacific
Sao Tome and Principe,2010,2370.0,
Saudi Arabia,2010,3120.0,Middle East & North Africa
Senegal,2010,2440.0,Sub-Saharan Africa
Serbia,2010,2730.0,Europe & Central Asia
Sierra Leone,2010,2280.0,Sub-Saharan Africa
Slovak Republic,2010,2950.0,Europe & Central Asia
Slovenia,2010,3180.0,Europe & Central Asia
Solomon Islands,2010,2480.0,East Asia & Pacific
South Africa,2010,2990.0,Sub-Saharan Africa
South Korea,2010,3280.0,East Asia & Pacific
Spain,2010,3180.0,Europe & Central Asia
